,Unnamed: 0,Unnamed: 0.1,tweet_id,timestamp,dog_name,doggo,floofer,pupper,puppo,api_favorite_count,api_lang,api_retweet_count,img_jpg_url,img_img_num,img_p1,img_p1_conf,img_p1_dog,img_p2,img_p2_conf,img_p2_dog,img_p3,img_p3_conf,img_p3_dog,rating,followers_count,statuses_count,friends_count,float_rating,just_date
1113,1652,1944,673708611235921920,2015-12-07 03:40:24,Riley,None,None,None,None,1017.0,en,268.0,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,1.0,golden_retriever,0.936333,True,cocker_spaniel,0.0242109,True,Labrador_retriever,0.00943485,True,12/10,8877127.0,13020.0,19.0,1.2,2015-12-07
1114,1657,1949,673689733134946305,2015-12-07 02:25:23,None,None,None,None,None,1647.0,en,608.0,https://pbs.twimg.com/media/CVltNgxWEAA5sCJ.jpg,1.0,Chesapeake_Bay_retriever,0.38222,True,American_Staffordshire_terrier,0.35014,True,seat_belt,0.0988739,False,11/10,8877127.0,13020.0,19.0,1.1,2015-12-07
1115,1659,1951,673686845050527744,2015-12-07 02:13:55,George,None,None,None,None,1356.0,en,406.0,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,1.0,Pekinese,0.185903,True,guinea_pig,0.172951,False,pug,0.166183,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-07
1116,1660,1952,673680198160809984,2015-12-07 01:47:30,Shnuggles,None,None,None,None,1296.0,en,435.0,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,1.0,Samoyed,0.989853,True,Arctic_fox,0.00334375,False,chow,0.00280172,True,13/10,8877127.0,13020.0,19.0,1.3,2015-12-07
1117,1661,1953,673662677122719744,2015-12-07 00:37:52,Kendall,None,None,None,None,1187.0,en,345.0,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,1.0,Labrador_retriever,0.95767,True,beagle,0.0124127,True,golden_retriever,0.00568913,True,12/10,8877802.0,13020.0,19.0,1.2,2015-12-07
1118,1665,1957,673583129559498752,2015-12-06 19:21:47,Sandy,None,None,None,None,1132.0,en,337.0,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg,1.0,Arctic_fox,0.153271,False,golden_retriever,0.113946,True,borzoi,0.110718,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-06
1119,1668,1960,673363615379013632,2015-12-06 04:49:31,None,None,None,pupper,None,972.0,en,283.0,https://pbs.twimg.com/media/CVhEoq4WcAE8pBm.jpg,1.0,ox,0.193431,False,warthog,0.123827,False,bison,0.111177,False,11/10,8877127.0,13020.0,19.0,1.1,2015-12-06
1120,1670,1962,673355879178194945,2015-12-06 04:18:46,Koda,None,None,None,None,1419.0,en,535.0,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,1.0,Rottweiler,0.5292479999999999,True,miniature_pinscher,0.168296,True,Appenzeller,0.100452,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-06
1121,1671,1963,673352124999274496,2015-12-06 04:03:51,None,None,None,None,None,1574.0,en,508.0,https://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg,1.0,golden_retriever,0.672808,True,Labrador_retriever,0.275885,True,kuvasz,0.022255,True,12/10,8877127.0,13020.0,19.0,1.2,2015-12-06
1122,1674,1966,673343217010679808,2015-12-06 03:28:27,None,None,None,None,None,915.0,en,252.0,https://pbs.twimg.com/media/CVgyFSyU4AA9p1e.jpg,1.0,Chihuahua,0.541408,True,Italian_greyhound,0.156891,True,miniature_pinscher,0.0695558,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-06
1123,1676,1968,673320132811366400,2015-12-06 01:56:44,Frankie,None,None,None,None,12700.0,en,7345.0,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,3.0,Samoyed,0.978833,True,Pomeranian,0.012763,True,Eskimo_dog,0.00185305,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-06
1124,1679,1971,673270968295534593,2015-12-05 22:41:22,Mac,None,None,None,None,1017.0,en,341.0,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,1.0,Shih-Tzu,0.610453,True,Maltese_dog,0.16681500000000002,True,Old_English_sheepdog,0.13201500000000002,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-05
1125,1683,1975,672997845381865473,2015-12-05 04:36:04,Kenzie,None,None,None,None,1861.0,en,667.0,https://pbs.twimg.com/media/CVb39_1XIAAMoIv.jpg,1.0,chow,0.517255,True,Pomeranian,0.206053,True,koala,0.12703699999999998,False,12/10,8877127.0,13020.0,19.0,1.2,2015-12-05
1126,1690,1982,672968025906282496,2015-12-05 02:37:35,Gustaf,None,None,None,None,1257.0,en,502.0,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,1.0,toy_poodle,0.678046,True,miniature_poodle,0.160273,True,Airedale,0.06564869999999999,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-05
1127,1693,1985,672898206762672129,2015-12-04 22:00:08,Cheryl,None,None,pupper,None,854.0,en,396.0,https://pbs.twimg.com/media/CVadWcCXIAAL4Sh.jpg,1.0,motor_scooter,0.8358190000000001,False,bobsled,0.035856300000000015,False,moped,0.033079000000000004,False,11/10,8877127.0,13020.0,19.0,1.1,2015-12-04
1128,1699,1991,672622327801233409,2015-12-04 03:43:54,None,None,None,pupper,None,1219.0,en,451.0,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,1.0,golden_retriever,0.952773,True,Labrador_retriever,0.010835,True,clumber,0.00878601,True,12/10,8877127.0,13020.0,19.0,1.2,2015-12-04
1129,1702,1994,672604026190569472,2015-12-04 02:31:10,a,None,None,None,None,1046.0,en,375.0,https://pbs.twimg.com/media/CVWRyylWIAAMltv.jpg,1.0,toy_poodle,0.8201579999999999,True,miniature_poodle,0.178404,True,toilet_tissue,0.000291158,False,11/10,8877127.0,13020.0,19.0,1.1,2015-12-04
1130,1710,2002,672481316919734272,2015-12-03 18:23:34,Jazz,None,None,pupper,None,683.0,en,122.0,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1.0,Border_collie,0.599454,True,collie,0.106227,True,Shetland_sheepdog,0.0944649,True,12/10,8877127.0,13020.0,19.0,1.2,2015-12-03
1131,1712,2004,672466075045466113,2015-12-03 17:23:00,Franq,None,None,None,None,1282.0,en,493.0,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,1.0,cocker_spaniel,0.150424,True,toy_poodle,0.0886053,True,Welsh_springer_spaniel,0.0720143,True,12/10,8877127.0,13020.0,19.0,1.2,2015-12-03
1132,1713,2005,672272411274932228,2015-12-03 04:33:27,Pippin,None,None,None,None,6063.0,en,3133.0,https://pbs.twimg.com/media/CVRkLuJWUAAhhYp.jpg,2.0,pug,0.914685,True,Norwegian_elkhound,0.0149819,True,Siamese_cat,0.00922055,False,11/10,8877127.0,13020.0,19.0,1.1,2015-12-03
1133,1717,2009,672254177670729728,2015-12-03 03:21:00,Rolf,None,None,pupper,None,1354.0,en,696.0,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,1.0,pug,0.979487,True,French_bulldog,0.0168504,True,Norwegian_elkhound,0.00161754,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-03
1134,1719,2011,672245253877968896,2015-12-03 02:45:32,Snickers,None,None,None,None,643.0,en,144.0,https://pbs.twimg.com/media/CVRLfeoW4AA_ldZ.jpg,1.0,Chihuahua,0.7189439999999999,True,badger,0.178546,False,toy_terrier,0.0371031,True,12/10,8877127.0,13020.0,19.0,1.2,2015-12-03
1135,1726,2018,672139350159835138,2015-12-02 19:44:43,None,None,None,None,None,1640.0,en,649.0,https://pbs.twimg.com/media/CVPrLE2WwAELCxD.jpg,1.0,Rottweiler,0.29099200000000003,True,American_black_bear,0.23812,False,chimpanzee,0.115541,False,12/10,8877127.0,13020.0,19.0,1.2,2015-12-02
1136,1727,2019,672125275208069120,2015-12-02 18:48:47,just,None,None,None,None,2254.0,en,1071.0,https://pbs.twimg.com/media/CVPeX2dWwAEwyaR.jpg,1.0,tennis_ball,0.999834,False,golden_retriever,8.67567e-05,True,racket,5.33219e-05,False,11/10,8877127.0,13020.0,19.0,1.1,2015-12-02
1137,1729,2021,672082170312290304,2015-12-02 15:57:30,Patch,None,None,None,None,892.0,en,344.0,https://pbs.twimg.com/media/CVO3KodXAAAj1de.jpg,1.0,hamster,0.13244,False,toy_poodle,0.123962,True,bubble,0.0562124,False,11/10,8877127.0,13020.0,19.0,1.1,2015-12-02
1138,1732,2024,671891728106971137,2015-12-02 03:20:45,Mojo,None,None,None,None,1236.0,en,533.0,https://pbs.twimg.com/media/CVMJ9guXAAAhAiK.jpg,1.0,Labrador_retriever,0.567933,True,golden_retriever,0.349401,True,seat_belt,0.0693962,False,11/10,8877127.0,13020.0,19.0,1.1,2015-12-02
1139,1733,2025,671882082306625538,2015-12-02 02:42:26,Batdog,None,None,None,None,3270.0,en,1294.0,https://pbs.twimg.com/media/CVMBL_LWUAAsvrL.jpg,1.0,ski_mask,0.968325,False,mask,0.0218627,False,abaya,0.00547945,False,11/10,8877127.0,13020.0,19.0,1.1,2015-12-02
1140,1738,2030,671789708968640512,2015-12-01 20:35:22,space,None,None,None,None,6658.0,en,3222.0,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,1.0,dalmatian,0.114259,True,teddy,0.0622752,False,steam_locomotive,0.049700199999999986,False,13/10,8877127.0,13020.0,19.0,1.3,2015-12-01
1141,1742,2034,671743150407421952,2015-12-01 17:30:22,a,None,None,None,None,709.0,en,223.0,https://pbs.twimg.com/media/CVKC1IfWIAAsQks.jpg,1.0,toy_poodle,0.4194270000000001,True,miniature_poodle,0.237067,True,swing,0.104193,False,11/10,8877127.0,13020.0,19.0,1.1,2015-12-01
1142,1743,2035,671735591348891648,2015-12-01 17:00:19,Oscar,None,None,None,None,1361.0,en,701.0,https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg,2.0,stone_wall,0.271121,False,Irish_wolfhound,0.06307819999999999,True,poncho,0.0482259,False,11/10,8877127.0,13020.0,19.0,1.1,2015-12-01
1143,1744,2036,671729906628341761,2015-12-01 16:37:44,None,None,None,None,None,8003.0,en,4050.0,https://pbs.twimg.com/media/CVJ2yR2UwAAdCzU.jpg,1.0,kuvasz,0.431469,True,Samoyed,0.117122,True,white_wolf,0.09006660000000001,False,13/10,8877127.0,13020.0,19.0,1.3,2015-12-01
1144,1745,2037,671561002136281088,2015-12-01 05:26:34,the,None,None,None,None,12037.0,en,6747.0,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,1.0,Gordon_setter,0.4693729999999999,True,black-and-tan_coonhound,0.270893,True,Rottweiler,0.15323299999999998,True,13/10,8877127.0,13020.0,19.0,1.3,2015-12-01
1145,1756,2049,671504605491109889,2015-12-01 01:42:28,Charlie,None,None,None,None,6582.0,en,3322.0,https://pbs.twimg.com/media/CVGp4LKWoAAoD03.jpg,1.0,toy_poodle,0.259115,True,bath_towel,0.177669,False,Maltese_dog,0.0717125,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-01
1146,1757,2050,671497587707535361,2015-12-01 01:14:35,Pip,None,None,None,None,868.0,en,419.0,https://pbs.twimg.com/media/CVGjflNWoAEwgrQ.jpg,1.0,swing,0.0891647,False,paddle,0.0807469,False,bathing_cap,0.065694,False,11/10,8877127.0,13020.0,19.0,1.1,2015-12-01
1147,1760,2053,671485057807351808,2015-12-01 00:24:48,Penelope,None,None,None,None,714.0,en,220.0,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,1.0,Samoyed,0.627901,True,Great_Pyrenees,0.27642100000000003,True,kuvasz,0.0578735,True,11/10,8877127.0,13020.0,19.0,1.1,2015-12-01
1148,1762,2055,671362598324076544,2015-11-30 16:18:11,Tanner,None,None,None,None,1044.0,en,277.0,https://pbs.twimg.com/media/CVEouDRXAAEe8mt.jpg,1.0,tub,0.393616,False,bathtub,0.383522,False,swimming_trunks,0.0773008,False,11/10,8877127.0,13020.0,19.0,1.1,2015-11-30
1149,1767,2060,671182547775299584,2015-11-30 04:22:44,None,None,None,None,None,1050.0,en,313.0,https://pbs.twimg.com/media/CVCE9uYXIAEtSzR.jpg,1.0,Rottweiler,0.331179,True,kelpie,0.218601,True,Appenzeller,0.18252,True,12/10,,,,1.2,2015-11-30
1150,1771,2064,671154572044468225,2015-11-30 02:31:34,Holly,None,None,None,None,665.0,en,205.0,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,1.0,Labrador_retriever,0.495047,True,Chesapeake_Bay_retriever,0.350188,True,golden_retriever,0.1424,True,11/10,,,,1.1,2015-11-30
1151,1772,2065,671151324042559489,2015-11-30 02:18:39,None,None,None,None,None,626.0,en,140.0,https://pbs.twimg.com/media/CVBokRSWsAADuXx.jpg,1.0,Rottweiler,0.781201,True,black-and-tan_coonhound,0.0612065,True,kelpie,0.0488557,True,12/10,,,,1.2,2015-11-30
1152,1780,2073,670995969505435648,2015-11-29 16:01:20,None,None,None,None,None,1037.0,en,269.0,https://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,1.0,redbone,0.8662209999999999,True,beagle,0.06119400000000001,True,Rhodesian_ridgeback,0.0242845,True,12/10,,,,1.2,2015-11-29
1153,1781,2074,670842764863651840,2015-11-29 05:52:33,None,None,None,None,None,23251.0,en,8092.0,https://pbs.twimg.com/media/CU9P717W4AAOlKx.jpg,1.0,microphone,0.0960627,False,accordion,0.0940747,False,drumstick,0.0611128,False,420/10,,,,42.0,2015-11-29
1154,1787,2080,670823764196741120,2015-11-29 04:37:03,Remington,None,None,None,None,729.0,en,173.0,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,1.0,Labrador_retriever,0.947453,True,German_short-haired_pointer,0.017000599999999998,True,Weimaraner,0.0154321,True,12/10,,,,1.2,2015-11-29
1155,1791,2084,670807719151067136,2015-11-29 03:33:17,Andy,None,None,None,None,1096.0,en,456.0,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,1.0,Old_English_sheepdog,0.958035,True,Sealyham_terrier,0.0138922,True,Border_collie,0.00460114,True,11/10,,,,1.1,2015-11-29
1156,1794,2087,670797304698376195,2015-11-29 02:51:54,Trigger,None,None,None,None,692.0,en,218.0,https://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,1.0,Pembroke,0.472197,True,beagle,0.090938,True,German_shepherd,0.06436599999999999,True,11/10,,,,1.1,2015-11-29
1157,1806,2099,670717338665226240,2015-11-28 21:34:09,None,None,None,None,None,1117.0,en,446.0,https://pbs.twimg.com/media/CU7d2vKUcAAFZyI.jpg,1.0,Pomeranian,0.368161,True,Pekinese,0.350973,True,golden_retriever,0.114902,True,12/10,,,,1.2,2015-11-28
1158,1815,2108,670452855871037440,2015-11-28 04:03:11,None,None,None,None,None,518.0,en,189.0,https://pbs.twimg.com/media/CU3tUC4WEAAoZby.jpg,1.0,Arctic_fox,0.188174,False,indri,0.123584,False,malamute,0.08037949999999999,True,11/10,,,,1.1,2015-11-28
1159,1818,2111,670442337873600512,2015-11-28 03:21:24,Koda,None,None,None,None,609.0,en,186.0,https://pbs.twimg.com/media/CU3jwAYWwAAhdAv.jpg,1.0,Sussex_spaniel,0.403552,True,otterhound,0.256302,True,Irish_terrier,0.187315,True,11/10,,,,1.1,2015-11-28
1160,1820,2113,670434127938719744,2015-11-28 02:48:46,Hank,None,None,None,None,1334.0,en,599.0,https://pbs.twimg.com/media/CU3cSG8W4AIAePH.jpg,1.0,jack-o'-lantern,0.91914,False,Chesapeake_Bay_retriever,0.027351,True,Labrador_retriever,0.0200809,True,11/10,,,,1.1,2015-11-28
1161,1822,2115,670428280563085312,2015-11-28 02:25:32,Willy,None,None,None,None,1310.0,en,575.0,https://pbs.twimg.com/media/CU3W9ELWEAEdUA0.jpg,1.0,chow,0.335269,True,golden_retriever,0.30585,True,Tibetan_mastiff,0.0633253,True,11/10,,,,1.1,2015-11-28
1162,1824,2117,670421925039075328,2015-11-28 02:00:17,Herb,None,None,None,None,1230.0,en,592.0,https://pbs.twimg.com/media/CU3RLqfW4AE0pbA.jpg,1.0,Chihuahua,0.275793,True,corn,0.0735958,False,bolete,0.054905099999999984,False,12/10,,,,1.2,2015-11-28
1163,1827,2120,670411370698022913,2015-11-28 01:18:21,Scooter,None,None,None,None,1899.0,en,827.0,https://pbs.twimg.com/media/CU3HlZtW4AAezbt.jpg,1.0,Maltese_dog,0.584397,True,miniature_schnauzer,0.0642008,True,toy_poodle,0.0608677,True,12/10,,,,1.2,2015-11-28
1164,1831,2124,670374371102445568,2015-11-27 22:51:19,Daisy,None,None,None,None,704.0,en,250.0,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,1.0,English_springer,0.974936,True,English_setter,0.0116613,True,cocker_spaniel,0.00268899,True,12/10,,,,1.2,2015-11-27
1165,1834,2127,670319130621435904,2015-11-27 19:11:49,None,None,None,None,None,3669.0,en,1135.0,https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,1.0,Irish_terrier,0.254856,True,briard,0.227716,True,soft-coated_wheaten_terrier,0.223263,True,11/10,,,,1.1,2015-11-27
1166,1836,2129,670290420111441920,2015-11-27 17:17:44,Sandra,None,None,None,None,655.0,en,266.0,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,1.0,Chihuahua,0.368876,True,Pomeranian,0.282102,True,papillon,0.178795,True,11/10,,,,1.1,2015-11-27
1167,1842,2135,670061506722140161,2015-11-27 02:08:07,Liam,None,None,None,None,712.0,en,310.0,https://pbs.twimg.com/media/CUyJYk1WoAMPROb.jpg,1.0,Italian_greyhound,0.329339,True,American_Staffordshire_terrier,0.305294,True,whippet,0.111686,True,11/10,,,,1.1,2015-11-27
1168,1844,2137,670046952931721218,2015-11-27 01:10:17,Ben,None,None,None,None,611.0,en,160.0,https://pbs.twimg.com/media/CUx8JSEXIAU6zPp.jpg,1.0,Blenheim_spaniel,0.998335,True,beagle,0.000647289,True,Brittany_spaniel,0.000391866,True,11/10,,,,1.1,2015-11-27
1169,1851,2144,669942763794931712,2015-11-26 18:16:16,Andru,None,None,None,None,473.0,en,148.0,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,1.0,vizsla,0.743216,True,redbone,0.217282,True,Rhodesian_ridgeback,0.0284735,True,11/10,,,,1.1,2015-11-26
1170,1852,2145,669926384437997569,2015-11-26 17:11:11,None,None,None,None,None,355.0,en,89.0,https://pbs.twimg.com/media/CUwOfnDWcAIXryP.jpg,1.0,Pomeranian,0.984231,True,keeshond,0.0102311,True,papillon,0.00221897,True,12/10,,,,1.2,2015-11-26
1171,1860,2154,669625907762618368,2015-11-25 21:17:12,Penny,None,None,None,None,3311.0,en,1681.0,https://pbs.twimg.com/media/CUr9NjgU8AEpf5w.jpg,1.0,seat_belt,0.874502,False,golden_retriever,0.0554081,True,Labrador_retriever,0.0268543,True,12/10,,,,1.2,2015-11-25
1172,1873,2167,669359674819481600,2015-11-25 03:39:17,Saydee,None,None,None,None,348.0,en,113.0,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,1.0,Labrador_retriever,0.367818,True,German_short-haired_pointer,0.280642,True,Chesapeake_Bay_retriever,0.184246,True,11/10,,,,1.1,2015-11-25
1173,1877,2171,669328503091937280,2015-11-25 01:35:25,Kirk,None,None,None,None,954.0,en,387.0,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,1.0,Siberian_husky,0.424202,True,Eskimo_dog,0.23766,True,malamute,0.0525717,True,12/10,,,,1.2,2015-11-25
1174,1878,2172,669327207240699904,2015-11-25 01:30:16,None,None,None,None,None,539.0,en,113.0,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,1.0,golden_retriever,0.919584,True,Labrador_retriever,0.0496695,True,kuvasz,0.0102161,True,13/10,,,,1.3,2015-11-25
1175,1879,2173,669324657376567296,2015-11-25 01:20:08,Ralf,None,None,None,None,464.0,en,195.0,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,1.0,seashore,0.201659,False,Cardigan,0.131544,True,sandbar,0.10143,False,11/10,,,,1.1,2015-11-25
1176,1885,2179,669006782128353280,2015-11-24 04:17:01,Tucker,None,None,None,None,544.0,en,226.0,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,1.0,Chihuahua,0.127178,True,Italian_greyhound,0.05421469999999999,True,pillow,0.0485916,False,12/10,,,,1.2,2015-11-24
1177,1886,2180,669000397445533696,2015-11-24 03:51:38,Terrance,None,None,None,None,19659.0,en,5918.0,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,1.0,Pembroke,0.82294,True,Cardigan,0.177035,True,basenji,2.33526e-05,True,11/10,,,,1.1,2015-11-24
1178,1893,2187,668979806671884288,2015-11-24 02:29:49,Chaz,None,None,None,None,748.0,en,326.0,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,1.0,golden_retriever,0.608537,True,Irish_setter,0.097078,True,redbone,0.0760222,True,12/10,,,,1.2,2015-11-24
1179,1894,2188,668975677807423489,2015-11-24 02:13:25,Jeremy,None,None,None,None,1227.0,en,540.0,https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg,1.0,basset,0.605437,True,Welsh_springer_spaniel,0.184783,True,Saint_Bernard,0.116299,True,11/10,,,,1.1,2015-11-24
1180,1898,2193,668902994700836864,2015-11-23 21:24:36,Lambeau,None,None,None,None,298.0,en,92.0,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,1.0,Brittany_spaniel,0.828425,True,Ibizan_hound,0.043082,True,Blenheim_spaniel,0.0280036,True,11/10,,,,1.1,2015-11-23
1181,1899,2194,668892474547511297,2015-11-23 20:42:48,Ruffles,None,None,None,None,375.0,en,137.0,https://pbs.twimg.com/media/CUhiJ63WEAAw2qm.jpg,1.0,kelpie,0.421979,True,collie,0.22706,True,Cardigan,0.168211,True,11/10,,,,1.1,2015-11-23
1182,1900,2195,668872652652679168,2015-11-23 19:24:02,Amélie,None,None,None,None,495.0,en,280.0,https://pbs.twimg.com/media/CUhQIAhXAAA2j7u.jpg,1.0,teddy,0.413379,False,pillow,0.325623,False,miniature_schnauzer,0.0355366,True,11/10,,,,1.1,2015-11-23
1183,1901,2196,668852170888998912,2015-11-23 18:02:38,Bobb,None,None,None,None,423.0,en,149.0,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,1.0,golden_retriever,0.903529,True,Tibetan_mastiff,0.041497000000000006,True,kuvasz,0.0225005,True,11/10,,,,1.1,2015-11-23
1184,1905,2200,668655139528511488,2015-11-23 04:59:42,Winifred,None,None,None,None,490.0,en,203.0,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,1.0,beagle,0.31911,True,Italian_greyhound,0.103338,True,basenji,0.09193,True,11/10,,,,1.1,2015-11-23
1185,1906,2201,668645506898350081,2015-11-23 04:21:26,None,None,None,None,None,815.0,en,488.0,https://pbs.twimg.com/media/CUeBiqgXAAARLbj.jpg,1.0,ski_mask,0.302854,False,knee_pad,0.0968812,False,balance_beam,0.08407560000000001,False,11/10,,,,1.1,2015-11-23
1186,1917,2213,668567822092664832,2015-11-22 23:12:44,Marvin,None,None,None,None,224.0,en,49.0,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,1.0,Shih-Tzu,0.985649,True,Lhasa,0.00707832,True,Pekinese,0.00305323,True,11/10,,,,1.1,2015-11-22
1187,1921,2217,668528771708952576,2015-11-22 20:37:34,Gòrdón,None,None,None,None,437.0,en,204.0,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,1.0,Labrador_retriever,0.195835,True,kuvasz,0.121607,True,English_setter,0.08146439999999999,True,12/10,,,,1.2,2015-11-22
1188,1925,2221,668480044826800133,2015-11-22 17:23:57,DayZ,None,None,None,None,429.0,en,134.0,https://pbs.twimg.com/media/CUbrDWOWcAEyMdM.jpg,1.0,Arctic_fox,0.119243,False,Labrador_retriever,0.0999648,True,pug,0.0867165,True,11/10,,,,1.1,2015-11-22
1189,1929,2225,668286279830867968,2015-11-22 04:33:59,Rusty,None,None,None,None,473.0,en,126.0,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,1.0,golden_retriever,0.215944,True,basset,0.189214,True,Cardigan,0.11301,True,11/10,,,,1.1,2015-11-22
1190,1932,2228,668256321989451776,2015-11-22 02:34:57,Jareld,None,None,None,None,1211.0,en,552.0,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,1.0,canoe,0.407683,False,paddle,0.11555,False,Pembroke,0.0944294,True,13/10,,,,1.3,2015-11-22
1191,1938,2234,668190681446379520,2015-11-21 22:14:07,Skittles,None,None,None,None,609.0,en,186.0,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,1.0,Blenheim_spaniel,0.958402,True,cocker_spaniel,0.0267643,True,Welsh_springer_spaniel,0.00778991,True,12/10,,,,1.2,2015-11-21
1192,1948,2244,667886921285246976,2015-11-21 02:07:05,Erik,None,None,None,None,1753.0,en,995.0,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,1.0,Pomeranian,0.8004319999999999,True,Pekinese,0.168445,True,Chihuahua,0.00894952,True,11/10,,,,1.1,2015-11-21
1193,1954,2250,667832474953625600,2015-11-20 22:30:44,None,None,None,None,None,275.0,en,56.0,https://pbs.twimg.com/media/CUSeGFNW4AAyyHC.jpg,1.0,miniature_pinscher,0.2142,True,bath_towel,0.146789,False,Chihuahua,0.104152,True,12/10,,,,1.2,2015-11-20
1194,1956,2252,667801013445750784,2015-11-20 20:25:43,None,None,None,None,None,307.0,en,87.0,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,1.0,flat-coated_retriever,0.508392,True,Chesapeake_Bay_retriever,0.262239,True,curly-coated_retriever,0.048919800000000006,True,12/10,,,,1.2,2015-11-20
